user_id,button_name,question_id,question_text,user_answer,timestamp
9,Submit,30,23. There were around 1700 people in California hospitalized from COVID in the e,TRUE,37:52.0
9,Submit,4,"24. On January 17th, the number of new cases decreased by more than half that of",FALSE,38:00.3
9,Submit,46,25. Vaccines were administered in February.,FALSE,38:04.8
9,Submit,42,"26. Around 600,000 total vaccines had been administered at the beginning of Janu",FALSE,38:09.7
9,Submit,31,27. The day with the lowest number of COVID-related deaths in California in Janu,FALSE,38:20.2
9,Submit,12,"28. By May, about a quarter of the U.S. population was fully vaccinated.",FALSE,38:34.5
9,Submit,18,29. More people became fully vaccinated in October than in January.,TRUE,38:41.4
9,Submit,13,"30. By August, at least half of the U.S. population was fully vaccinated.",TRUE,38:52.1
9,Submit,6,"31. On January 12, there were about 250 new cases.",TRUE,39:04.6
9,Submit,49,32. The total number of vaccines administered at the beginning of March was arou,FALSE,39:12.3
9,Submit,16,"33. More people became fully vaccinated in the Summer (June, July, August) than ",TRUE,39:25.2
9,Submit,27,34. There were more people in California hospitalized from COVID on April 5 in 2,FALSE,40:04.1
9,Submit,21,35. There were around 3500 people in California hospitalized from COVID in the b,TRUE,40:14.3
9,Submit,8,"36. On January 9, there were about 245,000 new COVID cases.",TRUE,40:28.1
9,Submit,34,37. The day with the highest number of COVID-related deaths in California in Jan,TRUE,40:45.5
9,Submit,14,"38. In June, half as many people became fully vaccinated as compared to the amou",FALSE,41:06.6
9,Submit,2,"39. Between January 7th and January 8th, the number of new cases more than doubl",FALSE,41:16.7
9,Submit,7,"40. Between January 9 and January 10, there were less than 5 new COVID cases.",FALSE,41:32.0
9,Submit,20,41. January was the month with the least amount of full vaccinations completed.,TRUE,41:42.1
9,Submit,32,42. The day with the lowest number of COVID-related deaths in California in Janu,TRUE,41:56.0
9,Submit,3,"43. On January 16th, the number of new cases was about half that of the day befo",TRUE,42:15.8
9,Submit,40,44. The number of COVID-related deaths in California in January were trending do,FALSE,42:22.2
9,Submit,9,"45. Between January 13th and January 14th, the number of new COVID cases decline",TRUE,42:40.3
9,Submit,22,46. There were around 2100 people in California hospitalized from COVID in the b,TRUE,42:56.8
9,Submit,35,47. There were more COVID-related deaths in California in the first half of the ,FALSE,43:13.2
9,Submit,29,48. There were more people in California hospitalized from COVID on April 5 in 2,FALSE,43:49.6
9,Submit,38,49. There were less COVID-related deaths in California in the second half of the,FALSE,44:01.2
9,Submit,44,"50. Around 4,500,000 total vaccines had been administered at the beginning of Fe",TRUE,44:13.8
0,Begin Study,NULL,NULL,NULL,00:20.8
12,Claim User ID,NULL,NULL,NULL,00:23.6
12,Begin Prestudy,NULL,NULL,NULL,00:28.5
12,Submit,NULL,What's your age?,24,00:37.1
12,Submit,NULL,What's your major?,Compuyter Science,01:04.8
12,Submit,NULL,The graph above shows the percentage of people who die from different types of c,50,01:27.0
12,Submit,NULL,You see two magazines advertisements on separate pages. Each advertisement is fo,Crosicol,03:05.4
12,Submit,NULL,The graph above shows the number of men and women with disease X. The total numb,20,04:11.5
12,Submit,NULL,You see two newspaper advertisements on separate pages. Each advertisement is fo,Nopsorian,04:48.4
12,Start Calibration,NULL,NULL,NULL,05:04.3
12,Begin Main Study,NULL,NULL,NULL,05:11.4
12,Submit,9,"1. Between January 13th and January 14th, the number of new COVID cases declined",TRUE,06:17.0
12,Submit,29,2. There were more people in California hospitalized from COVID on April 5 in 20,FALSE,06:46.6
12,Submit,43,3. No vaccines had been administered at the beginning of February.,FALSE,07:06.0
12,Submit,20,4. January was the month with the least amount of full vaccinations completed.,TRUE,08:18.2
12,Submit,37,5. There were less COVID-related deaths in California in the first half of the m,TRUE,09:09.9
12,Submit,26,6. There were less people in California hospitalized from COVID on April 5 in 20,FALSE,09:56.2
12,Submit,17,7. More people became fully vaccinated in July than in February.,FALSE,10:17.4
12,Submit,27,8. There were more people in California hospitalized from COVID on April 5 in 20,FALSE,11:06.5
12,Submit,30,9. There were around 1700 people in California hospitalized from COVID in the en,TRUE,11:40.0
12,Submit,39,10. The number of COVID-related deaths in California in January were trending up,TRUE,12:04.8
12,Submit,1,"11. According to the chart, there was a day (or days) where there were virtually",TRUE,12:34.3
12,Submit,13,"12. By August, at least half of the U.S. population was fully vaccinated.",TRUE,12:48.8
12,Submit,4,"13. On January 17th, the number of new cases decreased by more than half that of",TRUE,13:27.9
12,Submit,47,14. Vaccines began getting administered in March (according to the chart).,TRUE,13:40.1
12,Submit,19,15. More than half of the U.S. population was fully vaccinated by October.,TRUE,13:50.0
12,Submit,10,"16. Between January 7th and January 17th, the highest daily count of new COVID c",TRUE,14:27.4
12,Submit,36,17. There were more COVID-related deaths in California in the second half of the,TRUE,14:54.1
12,Submit,7,"18. Between January 9 and January 10, there were less than 5 new COVID cases.",TRUE,15:07.4
12,Submit,40,19. The number of COVID-related deaths in California in January were trending do,TRUE,15:37.2
12,Submit,44,"20. Around 4,500,000 total vaccines had been administered at the beginning of Fe",TRUE,15:51.8
12,Submit,23,21. There were around 2000 people in California hospitalized from COVID in the b,TRUE,16:49.6
12,Submit,12,"22. By May, about a quarter of the U.S. population was fully vaccinated.",FALSE,17:09.9
12,Submit,3,"23. On January 16th, the number of new cases was about half that of the day befo",TRUE,17:26.3
12,Submit,8,"24. On January 9, there were about 245,000 new COVID cases.",TRUE,17:54.0
12,Submit,22,25. There were around 2100 people in California hospitalized from COVID in the b,TRUE,18:09.6
12,Submit,34,26. The day with the highest number of COVID-related deaths in California in Jan,TRUE,18:21.3
12,Submit,49,27. The total number of vaccines administered at the beginning of March was arou,TRUE,18:38.3
12,Submit,25,28. There were around the same number of people in California hospitalized from ,TRUE,19:06.2
12,Submit,46,29. Vaccines were administered in February.,FALSE,19:11.9
12,Submit,31,30. The day with the lowest number of COVID-related deaths in California in Janu,TRUE,19:22.2
12,Submit,32,31. The day with the lowest number of COVID-related deaths in California in Janu,FALSE,19:32.8
12,Submit,45,32. Vaccines were administered in January.,TRUE,19:39.9
12,Submit,21,33. There were around 3500 people in California hospitalized from COVID in the b,FALSE,19:52.1
12,Submit,14,"34. In June, half as many people became fully vaccinated as compared to the amou",TRUE,20:44.2
12,Submit,5,"35. From January 7 to January 17, the number of new cases generally declined.",TRUE,20:54.5
12,Submit,50,36. The total number of vaccines administered at the beginning of March was arou,TRUE,21:07.2
12,Submit,48,37. Vaccines had been administered before March (according to the chart).,TRUE,21:19.3
12,Submit,33,38. The day with the highest number of COVID-related deaths in California in Jan,FALSE,21:44.4
12,Submit,38,39. There were less COVID-related deaths in California in the second half of the,TRUE,22:05.1
12,Submit,24,40. There were around 1200 people in California hospitalized from COVID in the b,TRUE,22:55.0
12,Submit,6,"41. On January 12, there were about 250 new cases.",FALSE,23:38.7
12,Submit,2,"42. Between January 7th and January 8th, the number of new cases more than doubl",TRUE,23:44.4
12,Submit,41,43. No vaccines had been administered at the beginning of January.,FALSE,23:56.7
12,Submit,16,"44. More people became fully vaccinated in the Summer (June, July, August) than ",FALSE,24:30.9
12,Submit,42,"45. Around 600,000 total vaccines had been administered at the beginning of Janu",TRUE,24:46.5
12,Submit,11,46. Most of the fully vaccinated population became fully vaccinated in April.,FALSE,24:55.6
12,Submit,15,"47. In March, more than double the amount of people became fully vaccinated as c",TRUE,25:14.0
12,Submit,28,48. There were less people in California hospitalized from COVID on April 5 in 2,TRUE,25:21.3
12,Submit,35,49. There were more COVID-related deaths in California in the first half of the ,TRUE,25:37.1
12,Submit,18,50. More people became fully vaccinated in October than in January.,TRUE,25:55.4
0,Begin Study,NULL,NULL,NULL,03:11.2
14,Claim User ID,NULL,NULL,NULL,03:13.7
14,Begin Prestudy,NULL,NULL,NULL,03:22.8
14,Submit,NULL,What's your age?,26,03:35.3
14,Submit,NULL,What's your major?,CS,03:39.4
14,Submit,NULL,The graph above shows the percentage of people who die from different types of c,25,04:03.7
14,Submit,NULL,You see two magazines advertisements on separate pages. Each advertisement is fo,They are equal,05:17.3
14,Submit,NULL,The graph above shows the number of men and women with disease X. The total numb,20,06:13.0
14,Submit,NULL,You see two newspaper advertisements on separate pages. Each advertisement is fo,Nopsorian,06:46.6
14,Start Calibration,NULL,NULL,NULL,06:50.1
14,Begin Main Study,NULL,NULL,NULL,06:57.5
14,Submit,47,1. Vaccines began getting administered in March (according to the chart).,TRUE,07:07.4
14,Submit,29,2. There were more people in California hospitalized from COVID on April 5 in 20,TRUE,07:38.6
14,Submit,14,"3. In June, half as many people became fully vaccinated as compared to the amoun",FALSE,07:58.5
14,Submit,26,4. There were less people in California hospitalized from COVID on April 5 in 20,FALSE,08:50.4
14,Submit,7,"5. Between January 9 and January 10, there were less than 5 new COVID cases.",TRUE,09:18.4
14,Submit,43,6. No vaccines had been administered at the beginning of February.,FALSE,09:53.7
14,Submit,34,7. The day with the highest number of COVID-related deaths in California in Janu,TRUE,10:21.2
14,Submit,17,8. More people became fully vaccinated in July than in February.,TRUE,10:27.5
14,Submit,27,9. There were more people in California hospitalized from COVID on April 5 in 20,FALSE,11:11.9
14,Submit,1,"10. According to the chart, there was a day (or days) where there were virtually",FALSE,11:34.3
14,Submit,32,11. The day with the lowest number of COVID-related deaths in California in Janu,TRUE,12:00.5
14,Submit,49,12. The total number of vaccines administered at the beginning of March was arou,TRUE,12:09.0
14,Submit,44,"13. Around 4,500,000 total vaccines had been administered at the beginning of Fe",TRUE,12:21.6
14,Submit,38,14. There were less COVID-related deaths in California in the second half of the,FALSE,12:45.6
14,Submit,36,15. There were more COVID-related deaths in California in the second half of the,TRUE,12:52.4
14,Submit,11,16. Most of the fully vaccinated population became fully vaccinated in April.,FALSE,13:27.6
14,Submit,23,17. There were around 2000 people in California hospitalized from COVID in the b,TRUE,13:45.2
14,Submit,45,18. Vaccines were administered in January.,TRUE,13:54.1
14,Submit,22,19. There were around 2100 people in California hospitalized from COVID in the b,TRUE,14:06.2
14,Submit,25,20. There were around the same number of people in California hospitalized from ,TRUE,14:24.1
14,Submit,12,"21. By May, about a quarter of the U.S. population was fully vaccinated.",FALSE,14:51.4
14,Submit,31,22. The day with the lowest number of COVID-related deaths in California in Janu,FALSE,15:04.8
14,Submit,50,23. The total number of vaccines administered at the beginning of March was arou,FALSE,15:21.2
14,Submit,6,"24. On January 12, there were about 250 new cases.",TRUE,15:34.5
14,Submit,46,25. Vaccines were administered in February.,FALSE,15:39.4
14,Submit,10,"26. Between January 7th and January 17th, the highest daily count of new COVID c",FALSE,16:00.7
14,Submit,20,27. January was the month with the least amount of full vaccinations completed.,TRUE,16:14.8
14,Submit,16,"28. More people became fully vaccinated in the Summer (June, July, August) than ",TRUE,16:23.0
14,Submit,33,29. The day with the highest number of COVID-related deaths in California in Jan,FALSE,16:40.8
14,Submit,3,"30. On January 16th, the number of new cases was about half that of the day befo",TRUE,16:51.2
14,Submit,9,"31. Between January 13th and January 14th, the number of new COVID cases decline",FALSE,17:24.7
14,Submit,5,"32. From January 7 to January 17, the number of new cases generally declined.",TRUE,17:39.4
14,Submit,41,33. No vaccines had been administered at the beginning of January.,FALSE,17:51.1
14,Submit,39,34. The number of COVID-related deaths in California in January were trending up,TRUE,18:15.5
14,Submit,42,"35. Around 600,000 total vaccines had been administered at the beginning of Janu",FALSE,18:37.4
14,Submit,37,36. There were less COVID-related deaths in California in the first half of the ,TRUE,18:55.7
14,Submit,24,37. There were around 1200 people in California hospitalized from COVID in the b,FALSE,19:33.7
14,Submit,30,38. There were around 1700 people in California hospitalized from COVID in the e,TRUE,19:42.4
14,Submit,8,"39. On January 9, there were about 245,000 new COVID cases.",TRUE,19:52.1
14,Submit,13,"40. By August, at least half of the U.S. population was fully vaccinated.",TRUE,19:58.7
14,Submit,19,41. More than half of the U.S. population was fully vaccinated by October.,TRUE,20:05.7
14,Submit,28,42. There were less people in California hospitalized from COVID on April 5 in 2,FALSE,20:32.0
14,Submit,21,43. There were around 3500 people in California hospitalized from COVID in the b,TRUE,20:43.7
14,Submit,48,44. Vaccines had been administered before March (according to the chart).,TRUE,20:49.7
14,Submit,2,"45. Between January 7th and January 8th, the number of new cases more than doubl",FALSE,21:00.7
14,Submit,4,"46. On January 17th, the number of new cases decreased by more than half that of",FALSE,21:24.9
14,Submit,35,47. There were more COVID-related deaths in California in the first half of the ,FALSE,21:46.9
14,Submit,40,48. The number of COVID-related deaths in California in January were trending do,FALSE,21:55.8
14,Submit,15,"49. In March, more than double the amount of people became fully vaccinated as c",TRUE,22:05.2
14,Submit,18,50. More people became fully vaccinated in October than in January.,TRUE,22:09.9
0,Begin Study,NULL,NULL,NULL,25:55.8
16,Claim User ID,NULL,NULL,NULL,25:57.6
16,Begin Prestudy,NULL,NULL,NULL,25:59.8
16,Submit,NULL,What's your age?,25,26:09.3
16,Submit,NULL,What's your major?,CIS,26:14.4
16,Submit,NULL,The graph above shows the percentage of people who die from different types of c,26,26:41.1
16,Submit,NULL,You see two magazines advertisements on separate pages. Each advertisement is fo,Equal,28:20.6
16,Submit,NULL,The graph above shows the number of men and women with disease X. The total numb,20,29:02.1
16,Submit,NULL,You see two newspaper advertisements on separate pages. Each advertisement is fo,Can't say,29:22.3
16,Start Calibration,NULL,NULL,NULL,29:28.5
16,Begin Main Study,NULL,NULL,NULL,29:34.8
16,Submit,5,"1. From January 7 to January 17, the number of new cases generally declined.",FALSE,29:57.5
16,Submit,36,2. There were more COVID-related deaths in California in the second half of the ,TRUE,30:30.2
16,Submit,43,3. No vaccines had been administered at the beginning of February.,FALSE,30:40.0
16,Submit,15,"4. In March, more than double the amount of people became fully vaccinated as co",FALSE,31:33.2
16,Submit,11,5. Most of the fully vaccinated population became fully vaccinated in April.,FALSE,31:46.9
16,Submit,29,6. There were more people in California hospitalized from COVID on April 5 in 20,FALSE,32:10.7
16,Submit,27,7. There were more people in California hospitalized from COVID on April 5 in 20,FALSE,32:36.3
16,Submit,31,8. The day with the lowest number of COVID-related deaths in California in Janua,FALSE,33:04.4
16,Submit,7,"9. Between January 9 and January 10, there were less than 5 new COVID cases.",FALSE,33:35.9
16,Submit,34,10. The day with the highest number of COVID-related deaths in California in Jan,TRUE,34:00.2
16,Submit,40,11. The number of COVID-related deaths in California in January were trending do,FALSE,34:07.5
16,Submit,47,12. Vaccines began getting administered in March (according to the chart).,FALSE,34:25.8
16,Submit,4,"13. On January 17th, the number of new cases decreased by more than half that of",FALSE,34:34.3
16,Submit,46,14. Vaccines were administered in February.,TRUE,35:04.9
16,Submit,13,"15. By August, at least half of the U.S. population was fully vaccinated.",TRUE,35:17.9
16,Submit,20,16. January was the month with the least amount of full vaccinations completed.,TRUE,35:37.4
16,Submit,45,17. Vaccines were administered in January.,TRUE,35:45.1
16,Submit,48,18. Vaccines had been administered before March (according to the chart).,TRUE,35:51.1
16,Submit,8,"19. On January 9, there were about 245,000 new COVID cases.",TRUE,36:06.3
16,Submit,16,"20. More people became fully vaccinated in the Summer (June, July, August) than ",TRUE,36:24.4
16,Submit,10,"21. Between January 7th and January 17th, the highest daily count of new COVID c",FALSE,36:50.4
16,Submit,17,22. More people became fully vaccinated in July than in February.,FALSE,37:05.8
16,Submit,22,23. There were around 2100 people in California hospitalized from COVID in the b,TRUE,37:33.4
16,Submit,44,"24. Around 4,500,000 total vaccines had been administered at the beginning of Fe",FALSE,37:51.9
16,Submit,41,25. No vaccines had been administered at the beginning of January.,FALSE,38:07.5
16,Submit,1,"26. According to the chart, there was a day (or days) where there were virtually",FALSE,38:13.9
16,Submit,50,27. The total number of vaccines administered at the beginning of March was arou,FALSE,38:49.8
16,Submit,38,28. There were less COVID-related deaths in California in the second half of the,FALSE,39:15.7
16,Submit,33,29. The day with the highest number of COVID-related deaths in California in Jan,FALSE,39:21.9
16,Submit,3,"30. On January 16th, the number of new cases was about half that of the day befo",FALSE,39:38.5
16,Submit,30,31. There were around 1700 people in California hospitalized from COVID in the e,TRUE,39:52.4
16,Submit,24,32. There were around 1200 people in California hospitalized from COVID in the b,FALSE,40:04.0
16,Submit,2,"33. Between January 7th and January 8th, the number of new cases more than doubl",FALSE,40:28.5
16,Submit,49,34. The total number of vaccines administered at the beginning of March was arou,FALSE,40:41.3
16,Submit,42,"35. Around 600,000 total vaccines had been administered at the beginning of Janu",FALSE,40:52.6
16,Submit,9,"36. Between January 13th and January 14th, the number of new COVID cases decline",TRUE,41:16.6
16,Submit,37,37. There were less COVID-related deaths in California in the first half of the ,FALSE,41:33.9
16,Submit,28,38. There were less people in California hospitalized from COVID on April 5 in 2,TRUE,42:09.1
16,Submit,26,39. There were less people in California hospitalized from COVID on April 5 in 2,FALSE,42:35.0
16,Submit,39,40. The number of COVID-related deaths in California in January were trending up,TRUE,43:01.6
16,Submit,25,41. There were around the same number of people in California hospitalized from ,FALSE,43:13.8
16,Submit,19,42. More than half of the U.S. population was fully vaccinated by October.,TRUE,43:26.9
16,Submit,23,43. There were around 2000 people in California hospitalized from COVID in the b,TRUE,43:34.8
16,Submit,6,"44. On January 12, there were about 250 new cases.",TRUE,43:45.5
16,Submit,32,45. The day with the lowest number of COVID-related deaths in California in Janu,TRUE,43:52.2
16,Submit,21,46. There were around 3500 people in California hospitalized from COVID in the b,TRUE,44:10.4
16,Submit,12,"47. By May, about a quarter of the U.S. population was fully vaccinated.",FALSE,44:20.8
16,Submit,35,48. There were more COVID-related deaths in California in the first half of the ,FALSE,44:38.0
16,Submit,18,49. More people became fully vaccinated in October than in January.,TRUE,44:56.0
16,Submit,14,"50. In June, half as many people became fully vaccinated as compared to the amou",TRUE,45:15.7
0,Begin Study,NULL,NULL,NULL,57:44.1
18,Claim User ID,NULL,NULL,NULL,57:44.7
18,Begin Prestudy,NULL,NULL,NULL,07:56.5
18,Submit,NULL,What's your age?,24,08:21.0
18,Submit,NULL,What's your major?,Computer Science,08:34.7
18,Submit,NULL,The graph above shows the percentage of people who die from different types of c,45,09:05.3
18,Submit,NULL,You see two magazines advertisements on separate pages. Each advertisement is fo,NULL,09:46.8
18,Submit,NULL,You see two magazines advertisements on separate pages. Each advertisement is fo,They are equal,10:47.3
18,Submit,NULL,The graph above shows the number of men and women with disease X. The total numb,20,11:31.1
18,Submit,NULL,You see two newspaper advertisements on separate pages. Each advertisement is fo,Nopsorian,12:15.8
18,Start Calibration,NULL,NULL,NULL,12:26.0
18,Begin Main Study,NULL,NULL,NULL,12:33.0
18,Submit,12,"1. By May, about a quarter of the U.S. population was fully vaccinated.",TRUE,13:16.1
18,Submit,29,2. There were more people in California hospitalized from COVID on April 5 in 20,FALSE,13:43.7
18,Submit,10,"3. Between January 7th and January 17th, the highest daily count of new COVID ca",TRUE,14:21.4
18,Submit,21,4. There were around 3500 people in California hospitalized from COVID in the be,TRUE,14:55.9
18,Submit,37,5. There were less COVID-related deaths in California in the first half of the m,FALSE,15:31.5
18,Submit,9,"6. Between January 13th and January 14th, the number of new COVID cases declined",TRUE,16:03.8
18,Submit,27,7. There were more people in California hospitalized from COVID on April 5 in 20,TRUE,16:34.6
18,Submit,47,8. Vaccines began getting administered in March (according to the chart).,TRUE,16:50.3
18,Submit,1,"9. According to the chart, there was a day (or days) where there were virtually ",FALSE,17:10.4
18,Submit,26,10. There were less people in California hospitalized from COVID on April 5 in 2,FALSE,17:58.2
18,Submit,36,11. There were more COVID-related deaths in California in the second half of the,TRUE,18:16.0
18,Submit,44,"12. Around 4,500,000 total vaccines had been administered at the beginning of Fe",TRUE,18:50.6
18,Submit,42,"13. Around 600,000 total vaccines had been administered at the beginning of Janu",FALSE,19:06.1
18,Submit,49,14. The total number of vaccines administered at the beginning of March was arou,TRUE,19:16.3
18,Submit,14,"15. In June, half as many people became fully vaccinated as compared to the amou",NULL,19:20.7
18,Submit,14,"15. In June, half as many people became fully vaccinated as compared to the amou",FALSE,19:44.6
18,Submit,7,"16. Between January 9 and January 10, there were less than 5 new COVID cases.",FALSE,20:13.6
18,Submit,3,"17. On January 16th, the number of new cases was about half that of the day befo",TRUE,20:45.7
18,Submit,50,18. The total number of vaccines administered at the beginning of March was arou,TRUE,20:59.3
18,Submit,8,"19. On January 9, there were about 245,000 new COVID cases.",TRUE,21:14.0
18,Submit,30,20. There were around 1700 people in California hospitalized from COVID in the e,NULL,21:16.1
18,Submit,30,20. There were around 1700 people in California hospitalized from COVID in the e,TRUE,21:32.5
18,Submit,15,"21. In March, more than double the amount of people became fully vaccinated as c",FALSE,22:15.2
18,Submit,23,22. There were around 2000 people in California hospitalized from COVID in the b,TRUE,22:37.2
18,Submit,16,"23. More people became fully vaccinated in the Summer (June, July, August) than ",TRUE,22:57.0
18,Submit,34,24. The day with the highest number of COVID-related deaths in California in Jan,TRUE,23:18.3
18,Submit,2,"25. Between January 7th and January 8th, the number of new cases more than doubl",FALSE,23:32.2
18,Submit,33,26. The day with the highest number of COVID-related deaths in California in Jan,TRUE,23:48.6
18,Submit,39,27. The number of COVID-related deaths in California in January were trending up,FALSE,24:03.7
18,Submit,4,"28. On January 17th, the number of new cases decreased by more than half that of",FALSE,24:46.8
18,Submit,46,29. Vaccines were administered in February.,FALSE,24:55.2
18,Submit,38,30. There were less COVID-related deaths in California in the second half of the,TRUE,25:10.9
18,Submit,5,"31. From January 7 to January 17, the number of new cases generally declined.",TRUE,25:39.9
18,Submit,40,32. The number of COVID-related deaths in California in January were trending do,FALSE,25:54.5
18,Submit,24,33. There were around 1200 people in California hospitalized from COVID in the b,FALSE,26:30.5
18,Submit,6,"34. On January 12, there were about 250 new cases.",TRUE,26:50.1
18,Submit,22,35. There were around 2100 people in California hospitalized from COVID in the b,TRUE,27:08.6
18,Submit,31,36. The day with the lowest number of COVID-related deaths in California in Janu,FALSE,28:07.6
18,Submit,19,37. More than half of the U.S. population was fully vaccinated by October.,TRUE,28:20.1
18,Submit,25,38. There were around the same number of people in California hospitalized from ,TRUE,28:38.9
18,Submit,17,39. More people became fully vaccinated in July than in February.,TRUE,28:57.5
18,Submit,48,40. Vaccines had been administered before March (according to the chart).,TRUE,29:07.2
18,Submit,28,41. There were less people in California hospitalized from COVID on April 5 in 2,FALSE,29:44.2
18,Submit,11,42. Most of the fully vaccinated population became fully vaccinated in April.,FALSE,30:07.7
18,Submit,32,43. The day with the lowest number of COVID-related deaths in California in Janu,TRUE,30:25.3
18,Submit,41,44. No vaccines had been administered at the beginning of January.,FALSE,30:33.7
18,Submit,13,"45. By August, at least half of the U.S. population was fully vaccinated.",TRUE,30:43.5
18,Submit,45,46. Vaccines were administered in January.,TRUE,30:48.1
18,Submit,20,47. January was the month with the least amount of full vaccinations completed.,TRUE,31:13.9
18,Submit,18,48. More people became fully vaccinated in October than in January.,TRUE,31:23.9
18,Submit,43,49. No vaccines had been administered at the beginning of February.,FALSE,31:40.9
18,Submit,35,50. There were more COVID-related deaths in California in the first half of the ,TRUE,31:56.3
0,Begin Study,NULL,NULL,NULL,56:53.2
19,Claim User ID,NULL,NULL,NULL,56:54.1
19,Begin Prestudy,NULL,NULL,NULL,13:02.8
19,Submit,NULL,What's your age?,49,13:14.8
19,Submit,NULL,What's your major?,NULL,13:33.3
19,Submit,NULL,What's your major?,computer science,13:42.6
19,Submit,NULL,The graph above shows the percentage of people who die from different types of c,25,14:10.0
19,Submit,NULL,You see two magazines advertisements on separate pages. Each advertisement is fo,Hertinol,15:22.7
19,Submit,NULL,The graph above shows the number of men and women with disease X. The total numb,20,15:54.3
19,Submit,NULL,You see two newspaper advertisements on separate pages. Each advertisement is fo,Nopsoriatin,16:44.2
19,Start Calibration,NULL,NULL,NULL,16:56.6
19,Begin Main Study,NULL,NULL,NULL,17:03.9
19,Submit,11,1. Most of the fully vaccinated population became fully vaccinated in April.,FALSE,17:30.5
19,Submit,23,2. There were around 2000 people in California hospitalized from COVID in the be,TRUE,18:07.8
19,Submit,44,"3. Around 4,500,000 total vaccines had been administered at the beginning of Feb",TRUE,18:40.6
19,Submit,33,4. The day with the highest number of COVID-related deaths in California in Janu,FALSE,19:09.4
19,Submit,20,5. January was the month with the least amount of full vaccinations completed.,FALSE,19:35.7
19,Submit,26,6. There were less people in California hospitalized from COVID on April 5 in 20,FALSE,20:05.9
19,Submit,5,"7. From January 7 to January 17, the number of new cases generally declined.",TRUE,20:30.2
19,Submit,49,8. The total number of vaccines administered at the beginning of March was aroun,FALSE,20:46.7
19,Submit,43,9. No vaccines had been administered at the beginning of February.,FALSE,20:59.2
19,Submit,16,"10. More people became fully vaccinated in the Summer (June, July, August) than ",TRUE,21:32.6
19,Submit,46,11. Vaccines were administered in February.,FALSE,21:54.1
19,Submit,37,12. There were less COVID-related deaths in California in the first half of the ,TRUE,22:15.8
19,Submit,2,"13. Between January 7th and January 8th, the number of new cases more than doubl",FALSE,22:32.6
19,Submit,34,14. The day with the highest number of COVID-related deaths in California in Jan,TRUE,22:59.6
19,Submit,39,15. The number of COVID-related deaths in California in January were trending up,FALSE,23:23.7
19,Submit,45,16. Vaccines were administered in January.,TRUE,23:39.7
19,Submit,27,17. There were more people in California hospitalized from COVID on April 5 in 2,FALSE,24:01.5
19,Submit,12,"18. By May, about a quarter of the U.S. population was fully vaccinated.",TRUE,24:35.9
19,Submit,21,19. There were around 3500 people in California hospitalized from COVID in the b,TRUE,25:02.5
19,Submit,13,"20. By August, at least half of the U.S. population was fully vaccinated.",TRUE,25:21.2
19,Submit,3,"21. On January 16th, the number of new cases was about half that of the day befo",FALSE,25:50.0
19,Submit,7,"22. Between January 9 and January 10, there were less than 5 new COVID cases.",TRUE,26:12.1
19,Submit,14,"23. In June, half as many people became fully vaccinated as compared to the amou",FALSE,26:29.4
19,Submit,47,24. Vaccines began getting administered in March (according to the chart).,TRUE,26:47.9
19,Submit,6,"25. On January 12, there were about 250 new cases.",TRUE,27:04.4
19,Submit,32,26. The day with the lowest number of COVID-related deaths in California in Janu,TRUE,27:27.9
19,Submit,36,27. There were more COVID-related deaths in California in the second half of the,TRUE,27:43.1
19,Submit,41,28. No vaccines had been administered at the beginning of January.,FALSE,27:54.9
19,Submit,28,29. There were less people in California hospitalized from COVID on April 5 in 2,FALSE,28:19.0
19,Submit,15,"30. In March, more than double the amount of people became fully vaccinated as c",FALSE,28:47.8
19,Submit,30,31. There were around 1700 people in California hospitalized from COVID in the e,TRUE,29:12.3
19,Submit,10,"32. Between January 7th and January 17th, the highest daily count of new COVID c",TRUE,29:36.9
19,Submit,35,33. There were more COVID-related deaths in California in the first half of the ,FALSE,29:54.0
19,Submit,1,"34. According to the chart, there was a day (or days) where there were virtually",FALSE,30:32.5
19,Submit,40,35. The number of COVID-related deaths in California in January were trending do,FALSE,30:44.4
19,Submit,29,36. There were more people in California hospitalized from COVID on April 5 in 2,FALSE,30:56.9
19,Submit,8,"37. On January 9, there were about 245,000 new COVID cases.",TRUE,31:07.7
19,Submit,25,38. There were around the same number of people in California hospitalized from ,TRUE,31:22.1
19,Submit,4,"39. On January 17th, the number of new cases decreased by more than half that of",FALSE,31:48.0
19,Submit,31,40. The day with the lowest number of COVID-related deaths in California in Janu,FALSE,32:01.9
19,Submit,19,41. More than half of the U.S. population was fully vaccinated by October.,TRUE,32:16.8
19,Submit,22,42. There were around 2100 people in California hospitalized from COVID in the b,TRUE,32:31.1
19,Submit,48,43. Vaccines had been administered before March (according to the chart).,TRUE,32:49.9
19,Submit,50,44. The total number of vaccines administered at the beginning of March was arou,TRUE,33:07.0
19,Submit,24,45. There were around 1200 people in California hospitalized from COVID in the b,FALSE,33:31.8
19,Submit,17,46. More people became fully vaccinated in July than in February.,TRUE,33:45.0
19,Submit,42,"47. Around 600,000 total vaccines had been administered at the beginning of Janu",FALSE,34:00.8
19,Submit,18,48. More people became fully vaccinated in October than in January.,TRUE,34:15.1
19,Submit,38,49. There were less COVID-related deaths in California in the second half of the,FALSE,34:30.1
19,Submit,9,"50. Between January 13th and January 14th, the number of new COVID cases decline",FALSE,35:07.4
0,Begin Study,NULL,NULL,NULL,03:57.9
